"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Entrez"
"ENSG00000197024"	"ENSG00000197024"	"ZNF398"	273,516838889013	0,871401593091967	0,194401142473262	2,83641127864156	0,00456236523817044	0,0515100871334401	"57541"
"ENSG00000214706"	"ENSG00000214706"	"IFRD2"	958,415424128399	0,780003384009698	0,162195892091551	2,836097622929	0,00456684842862933	0,0515179852561864	"7866"
"ENSG00000053372"	"ENSG00000053372"	"MRTO4"	1280,96452686855	0,858892482201136	0,190058173125612	2,83540809289467	0,00457671815280322	0,051551232052248	"51154"
"ENSG00000241935"	"ENSG00000241935"	"HOGA1"	24,3201607845116	-2,08902877034475	0,623916204965984	-2,83536275587072	0,00457736776962161	0,051551232052248	"112817"
"ENSG00000183856"	"ENSG00000183856"	"IQGAP3"	1364,10464194644	-0,987986379712092	0,235657357354689	-2,83456619903745	0,00458879495866671	0,0516372166588478	"128239"
"ENSG00000116717"	"ENSG00000116717"	"GADD45A"	1505,6584341884	-0,680369260692647	0,127215391375097	-2,83274890559501	0,00461496212957847	0,0518459771917001	"1647"
"ENSG00000136891"	"ENSG00000136891"	"TEX10"	493,485951926139	0,806441066260038	0,171705989723896	2,83298833687887	0,00461150685194083	0,0518459771917001	"54881"
"ENSG00000135521"	"ENSG00000135521"	"LTV1"	546,973308596818	0,769375405855736	0,158687118029289	2,83183292655674	0,00462820244609915	0,0519518586200214	"84946"
"ENSG00000204385"	"ENSG00000204385"	"SLC44A4"	54,4001178224733	-1,45855014585101	0,40211253947912	-2,8314216396381	0,00463415870886364	0,0519758690114394	"80736"
"ENSG00000143179"	"ENSG00000143179"	"UCK2"	1651,64409227014	0,658391317847151	0,119561394884852	2,83027241504709	0,00465083860737488	0,052120015208244	"7371"
"ENSG00000153898"	"ENSG00000153898"	"MCOLN2"	56,346059784832	1,39112109805306	0,37862468203911	2,8289785343218	0,00466968309181136	0,0522881619885719	"255231"
"ENSG00000150753"	"ENSG00000150753"	"CCT5"	9670,95836478086	0,671225501611107	0,12418614791562	2,82821802194679	0,0046807916641199	0,0523694817573185	"22948"
"ENSG00000091409"	"ENSG00000091409"	"ITGA6"	43967,9257593077	0,605371596623906	0,100961709529513	2,82653292969932	0,00470549057186389	0,0526025941104259	"3655"
"ENSG00000137975"	"ENSG00000137975"	"CLCA2"	480,846941300294	-0,932898948266205	0,216950350900865	-2,82506548489644	0,0047270953960582	0,0527574843546955	"9635"
"ENSG00000169189"	"ENSG00000169189"	"NSMCE1"	343,47400869404	-0,880546188195533	0,198412460666494	-2,82515617372308	0,00472575760845108	0,0527574843546955	"197370"
"ENSG00000170006"	"ENSG00000170006"	"TMEM154"	3725,23817300013	0,617144112048742	0,105226042142782	2,82386475817028	0,0047448401463283	0,0529121567832974	"201799"
"ENSG00000164849"	"ENSG00000164849"	"GPR146"	34,6226166858028	-1,73504134556224	0,501309199678801	-2,82269175684166	0,00476223335751961	0,0530626590801858	"115330"
"ENSG00000082641"	"ENSG00000082641"	"NFE2L1"	4398,79208854227	-0,633752560785121	0,111178835302213	-2,82205295578299	0,00477172972144431	0,0531249974547717	"4779"
"ENSG00000138031"	"ENSG00000138031"	"ADCY3"	1556,62739316728	0,672327202982332	0,124895802968355	2,82096911672526	0,00478788119721455	0,053261266651367	"109"
"ENSG00000071626"	"ENSG00000071626"	"DAZAP1"	1817,16084986547	0,741396010110669	0,149402463823756	2,82054257557475	0,00479425110997919	0,0532885902967156	"26528"
"ENSG00000106853"	"ENSG00000106853"	"PTGR1"	1054,20253703422	-0,757220698582904	0,155252531074551	-2,81619047082044	0,00485968459010511	0,0539718314672685	"22949"
"ENSG00000204713"	"ENSG00000204713"	"TRIM27"	2039,06178011187	0,681749083554875	0,128537306264921	2,81435089988033	0,00488758448011947	0,0542374492920185	"5987"
"ENSG00000137968"	"ENSG00000137968"	"SLC44A5"	417,99960250409	-0,800177825253688	0,170637887629681	-2,81401646447811	0,00489267223945544	0,0542496947983919	"204962"
"ENSG00000156475"	"ENSG00000156475"	"PPP2R2B"	95,0507707424568	-1,2208399337004	0,32080819036173	-2,80803283945042	0,00498451435816718	0,0551781686998409	"5521"
"ENSG00000167107"	"ENSG00000167107"	"ACSF2"	118,598591030595	-1,19730627252496	0,31240753838745	-2,80821095756311	0,00498175808010151	0,0551781686998409	"80221"
"ENSG00000070759"	"ENSG00000070759"	"TESK2"	37,1026701363511	-1,62887314481489	0,466250150277192	-2,80723372214839	0,00499689723053102	0,055270310878075	"10420"
"ENSG00000153989"	"ENSG00000153989"	"NUS1"	1090,39654246812	0,712931995033214	0,140022159957227	2,80621292482022	0,00501275564647626	0,0554007150019649	"116150"
"ENSG00000089154"	"ENSG00000089154"	"GCN1"	2887,35689099834	0,790909117673687	0,167854378261866	2,80546222594821	0,00502444701879365	0,0554677150531413	"10985"
"ENSG00000153179"	"ENSG00000153179"	"RASSF3"	224,065909385411	0,926686447873554	0,216264317483874	2,80530073075412	0,00502696536248357	0,0554677150531413	"283349"
"ENSG00000151690"	"ENSG00000151690"	"MFSD6"	1229,07411372261	-0,675398352433399	0,12672571021787	-2,8044692100947	0,00503995010662597	0,0555659600419589	"54842"
"ENSG00000065135"	"ENSG00000065135"	"GNAI3"	1419,14800937876	0,650160175213341	0,117811832061907	2,80243647378178	0,00507182038973418	0,055828377220446	"2773"
"ENSG00000113758"	"ENSG00000113758"	"DBN1"	2325,74854528389	0,66393253357351	0,122726622514516	2,80242808387258	0,00507195230770357	0,055828377220446	"1627"
"ENSG00000270882"	"ENSG00000270882"	"H4C14"	443,955367863872	-1,12616440842522	0,287916209016508	-2,79999660727333	0,00511031437103832	0,0562052023231484	"8370"
"ENSG00000110042"	"ENSG00000110042"	"DTX4"	198,174297269819	-0,977387504754959	0,234860319663837	-2,79905735330642	0,00512520331840077	0,0563234611649272	"23220"
"ENSG00000198393"	"ENSG00000198393"	"ZNF26"	292,88190338728	0,920678403473066	0,21496704401265	2,79428135708894	0,00520152013022288	0,057116046849286	"7574"
"ENSG00000145685"	"ENSG00000145685"	"LHFPL2"	1326,01760309226	0,655856821386117	0,120278769446828	2,79232006555063	0,00523315638572862	0,0574171292087678	"10184"
"ENSG00000109065"	"ENSG00000109065"	"NAT9"	587,62906475567	0,758744629205488	0,157200049064427	2,790995497881	0,00525462031798503	0,0575598634349833	"26151"
"ENSG00000146233"	"ENSG00000146233"	"CYP39A1"	54,2561713300998	-1,45926746582926	0,408176462392621	-2,79111504654429	0,00525267983404085	0,0575598634349833	"51302"
"ENSG00000140853"	"ENSG00000140853"	"NLRC5"	449,143831388251	-0,838048741835972	0,185719446565772	-2,78941570963871	0,00528032393676358	0,057794928233901	"84166"
"ENSG00000164402"	"ENSG00000164402"	"SEPTIN8"	1344,02501526342	0,697442393131046	0,135534156113531	2,78485072659381	0,00535523703976517	0,0585677972156165	"23176"
"ENSG00000112304"	"ENSG00000112304"	"ACOT13"	336,190588543358	-0,891651248834022	0,205328261642255	-2,78408458856002	0,00536790329132279	0,0586592064323043	"55856"
"ENSG00000141076"	"ENSG00000141076"	"UTP4"	1581,00334727279	0,730038096022507	0,147293841074844	2,78381019213257	0,00537244635229891	0,0586617718788308	"84916"
"ENSG00000180425"	"ENSG00000180425"	"C11orf71"	43,8227829706471	-1,61571685187222	0,465649807128322	-2,78259935264003	0,00539253518051651	0,0588339415207635	"54494"
"ENSG00000090924"	"ENSG00000090924"	"PLEKHG2"	907,734250103649	0,908771657880271	0,211742668834034	2,78059996656487	0,00542585514949877	0,0591500750324862	"64857"
"ENSG00000024526"	"ENSG00000024526"	"DEPDC1"	710,151478696345	-0,701901564738277	0,137358461227825	-2,78032791955095	0,00543040317733071	0,059152295730028	"55635"
"ENSG00000132837"	"ENSG00000132837"	"DMGDH"	12,9485355977768	-2,85879514836398	0,913333251320974	-2,77970296678903	0,0054408640500662	0,0592188688294975	"29958"
"ENSG00000008323"	"ENSG00000008323"	"PLEKHG6"	18,4094999033377	-2,16993823979286	0,66565668541895	-2,77911764474888	0,00545067805176916	0,0592783006013489	"55200"
"ENSG00000133121"	"ENSG00000133121"	"STARD13"	253,737060204608	0,9258597025776	0,218177012012956	2,77691814086088	0,00548769979531741	0,0596332964190278	"90627"
"ENSG00000124831"	"ENSG00000124831"	"LRRFIP1"	2302,17993635747	0,666841305040318	0,124988230656548	2,77499171896748	0,00552031134198141	0,0599398398982606	"9208"
"ENSG00000187535"	"ENSG00000187535"	"IFT140"	320,695103855622	-0,923211644686382	0,217692019034349	-2,77094055795956	0,00558946295656386	0,06064233276221	"9742"
"ENSG00000184992"	"ENSG00000184992"	"BRI3BP"	831,19709828425	0,6885645198355	0,133047255326152	2,77017755031474	0,00560257430468127	0,0607361876851434	"140707"
"ENSG00000092853"	"ENSG00000092853"	"CLSPN"	370,27049424497	0,868296259653883	0,198003851637225	2,76911916167394	0,00562080735376549	0,0607459846990768	"63967"
"ENSG00000169914"	"ENSG00000169914"	"OTUD3"	345,337412709312	0,980365551332933	0,238477525533485	2,7690892458552	0,00562132349594865	0,0607459846990768	"23252"
"ENSG00000184898"	"ENSG00000184898"	"RBM43"	113,743068077865	-1,09049737867808	0,278200193388383	-2,76957887517507	0,0056128812214778	0,0607459846990768	"375287"
"ENSG00000187720"	"ENSG00000187720"	"THSD4"	1861,21491514669	0,697676692001216	0,136352449822103	2,76985629883412	0,00560810291253765	0,0607459846990768	"79875"
"ENSG00000119950"	"ENSG00000119950"	"MXI1"	165,815393069664	-0,962989030009075	0,232501579198934	-2,76552543094306	0,00568311736002817	0,0613650483538014	"4601"
"ENSG00000165724"	"ENSG00000165724"	"ZMYND19"	643,697354112548	0,727525078219	0,147405801375184	2,76464748617151	0,0056984340179352	0,0614816779621281	"116225"
"ENSG00000262246"	"ENSG00000262246"	"CORO7"	341,46136154065	0,882923853592903	0,203693719755435	2,76357982106065	0,00571711070792006	0,0616343463175294	"79585"
"ENSG00000205339"	"ENSG00000205339"	"IPO7"	4086,21002032355	0,600538756305175	0,101559294404783	2,76231494073832	0,0057393087205705	0,0618247053317151	"10527"
"ENSG00000066279"	"ENSG00000066279"	"ASPM"	2251,39776958415	-0,785896134349111	0,168683019356174	-2,76196226583645	0,00574551182899087	0,061842600050229	"259266"
"ENSG00000123700"	"ENSG00000123700"	"KCNJ2"	35,0641245775921	-1,6396316010105	0,477881159436812	-2,76142211290711	0,00575502416187917	0,0618960576525646	"3759"
"ENSG00000112715"	"ENSG00000112715"	"VEGFA"	8428,63453340636	0,752657857003016	0,156780305438355	2,75964417720269	0,00578643478496554	0,0621691992837713	"7422"
"ENSG00000160877"	"ENSG00000160877"	"NACC1"	1941,23379055237	0,614674580057811	0,106786728406421	2,7594681891209	0,00578955234223134	0,0621691992837713	"112939"
"ENSG00000110315"	"ENSG00000110315"	"RNF141"	599,493109938791	-0,753786843174458	0,157262083275476	-2,75836892237141	0,0058090597021634	0,0621825132898245	"50862"
"ENSG00000122965"	"ENSG00000122965"	"RBM19"	434,48894348361	0,796635322878703	0,172767172056915	2,75883037966081	0,00580086357134883	0,0621825132898245	"9904"
"ENSG00000157483"	"ENSG00000157483"	"MYO1E"	2444,55487368998	0,617873904513396	0,107980649432372	2,75858596960887	0,00580520333818769	0,0621825132898245	"4643"
"ENSG00000165516"	"ENSG00000165516"	"KLHDC2"	563,396780284521	-0,751369339370259	0,156359694318042	-2,75882695506449	0,00580092435857797	0,0621825132898245	"23588"
"ENSG00000120438"	"ENSG00000120438"	"TCP1"	2704,31914206393	0,632006058134913	0,113227563968945	2,75556628790926	0,0058590630896544	0,062668501986437	"6950"
"ENSG00000164543"	"ENSG00000164543"	"STK17A"	7052,35003900034	0,687393336973595	0,133474511227804	2,75253554850301	0,00591357258072955	0,063201887173637	"9263"
"ENSG00000156011"	"ENSG00000156011"	"PSD3"	329,03890584539	0,868581357754184	0,199366971733997	2,75161604243115	0,00593020052939932	0,0633298905163146	"23362"
"ENSG00000162738"	"ENSG00000162738"	"VANGL2"	343,353793249633	-0,957436038417141	0,231700041168108	-2,75112613361451	0,00593907702257499	0,0633749786358786	"57216"
"ENSG00000151247"	"ENSG00000151247"	"EIF4E"	946,224507054742	0,692650073630912	0,135525977094338	2,74965790042979	0,00596575120520946	0,0636097638293907	"1977"
"ENSG00000141298"	"ENSG00000141298"	"SSH2"	585,596062696648	0,832527988602823	0,186602413759263	2,74663107661639	0,00602108208657334	0,0641494942807376	"85464"
"ENSG00000122966"	"ENSG00000122966"	"CIT"	558,697679016783	-0,955833961716395	0,231737873083538	-2,74376368979268	0,00607392443536654	0,0646618882814314	"11113"
"ENSG00000107164"	"ENSG00000107164"	"FUBP3"	1379,7079234577	0,644653860870665	0,118350101643543	2,74316503629617	0,00608500944098566	0,0647185222962648	"8939"
"ENSG00000122378"	"ENSG00000122378"	"PRXL2A"	1651,33619616097	-0,723217876948474	0,147000832615522	-2,74296321846751	0,00608875051861892	0,0647185222962648	"84293"
"ENSG00000277957"	"ENSG00000277957"	"SENP3-EIF4A1"	33,4855923944557	2,38200287688117	0,752060314325001	2,74180519514832	0,00611025676104132	0,0648964555837275	NA
"ENSG00000111981"	"ENSG00000111981"	"ULBP1"	42,6256892606239	-1,59023437453792	0,463494557952696	-2,74055941486925	0,00613346915124724	0,0650922182099629	"80329"
"ENSG00000153814"	"ENSG00000153814"	"JAZF1"	384,564492699571	0,792425874399892	0,172468461571609	2,73920153339885	0,00615886073225835	0,0653030630002918	"221895"
"ENSG00000175352"	"ENSG00000175352"	"NRIP3"	47,0557034335501	1,51726641775814	0,437120558560734	2,73898446163288	0,00616292861011861	0,0653030630002918	"56675"
"ENSG00000178209"	"ENSG00000178209"	"PLEC"	40586,5007002997	0,852475755635996	0,194444959746054	2,73843948607057	0,0061731519981913	0,0653605269108652	"5339"
"ENSG00000133106"	"ENSG00000133106"	"EPSTI1"	171,447295212659	-1,15422668499988	0,304695249979347	-2,737905120137	0,00618319118200051	0,0654159527071631	"94240"
"ENSG00000070423"	"ENSG00000070423"	"RNF126"	662,555070157368	0,733184717275553	0,150927406552983	2,73763875436701	0,00618820090946705	0,0654181239000803	"55658"
"ENSG00000167378"	"ENSG00000167378"	"IRGQ"	777,425323335369	0,853995774055666	0,195372431853865	2,73321967172464	0,00627184868536089	0,0662509633047896	"126298"
"ENSG00000006756"	"ENSG00000006756"	"ARSD"	515,141884143606	-0,736490434045521	0,152440856350666	-2,73214441335498	0,0062923553439303	0,0664160545449263	"414"
"ENSG00000105784"	"ENSG00000105784"	"RUNDC3B"	44,3389637244596	-1,57196354504646	0,458543431984877	-2,73030526165677	0,00632757043491735	0,066687923925623	"154661"
"ENSG00000173542"	"ENSG00000173542"	"MOB1B"	731,376308711619	0,721787190158351	0,147159288361883	2,73028766740369	0,00632790817508115	0,066687923925623	"92597"
"ENSG00000155189"	"ENSG00000155189"	"AGPAT5"	561,976827327412	0,761473013118344	0,162113552950189	2,72323322192556	0,00646464033718005	0,0680762125530113	"55326"
"ENSG00000152795"	"ENSG00000152795"	"HNRNPDL"	3890,65076181343	0,621262012370015	0,110689158848027	2,72169393556995	0,00649482637501441	0,0682884601715801	"9987"
"ENSG00000235649"	"ENSG00000235649"	"MXRA5Y"	76,5244824385599	-1,27803792989281	0,35199247617184	-2,72175684069198	0,00649359029919974	0,0682884601715801	"286544"
"ENSG00000110723"	"ENSG00000110723"	"EXPH5"	25,3055588213184	-1,88754791673907	0,576053522994674	-2,72118449790917	0,00650484454560193	0,0683410210902128	"23086"
"ENSG00000079257"	"ENSG00000079257"	"LXN"	31,0717060750404	-1,75648145316538	0,528283475984276	-2,71914893890821	0,00654501300187158	0,0687100208430867	"56925"
"ENSG00000116396"	"ENSG00000116396"	"KCNC4"	407,089178325954	1,0944027814036	0,285046758679537	2,71675701555415	0,00659249872255797	0,0691019727531557	"3749"
"ENSG00000149187"	"ENSG00000149187"	"CELF1"	3537,32483127268	0,785464308863737	0,171316523192238	2,71698432930155	0,00658797268544971	0,0691019727531557	"10658"
"ENSG00000170581"	"ENSG00000170581"	"STAT2"	931,953158497967	-0,845550122636033	0,193838511551792	-2,71127815844588	0,00670243739416503	0,0702002981222701	"6773"
"ENSG00000180398"	"ENSG00000180398"	"MCFD2"	4377,73506597795	0,60699039955724	0,105893685291169	2,71017482079428	0,00672477529918395	0,0703801233464171	"90411"
"ENSG00000148840"	"ENSG00000148840"	"PPRC1"	1383,24437118009	0,828335600212231	0,187609989748584	2,7095337561366	0,00673778485233628	0,070461840662447	"23082"
"ENSG00000179593"	"ENSG00000179593"	"ALOX15B"	114,566688774884	-1,13898976874584	0,302290518702897	-2,70928037128011	0,00674293319500355	0,070461840662447	"247"
"ENSG00000133466"	"ENSG00000133466"	"C1QTNF6"	200,024694534606	-0,981282876109922	0,244242405942831	-2,70748592390098	0,00677949456604532	0,0707131265888886	"114904"
"ENSG00000217930"	"ENSG00000217930"	"PAM16"	266,49895337875	0,852026136522143	0,196512796061163	2,70733584370024	0,00678256046747125	0,0707131265888886	"51025"
"ENSG00000230701"	"ENSG00000230701"	"FBXW4P1"	21,5112767816772	2,10408662298776	0,65893307421605	2,70753843265545	0,00677842218928348	0,0707131265888886	"26226"
"ENSG00000139354"	"ENSG00000139354"	"GAS2L3"	172,930722371834	-0,976302543568518	0,242442311513682	-2,70704622254634	0,00678848049280141	0,0707206965493375	"283431"
"ENSG00000144354"	"ENSG00000144354"	"CDCA7"	1145,47763109318	0,791772498670405	0,174417827139732	2,70484104983405	0,00683370800413873	0,0711374374498111	"83879"
"ENSG00000167740"	"ENSG00000167740"	"CYB5D2"	137,09876426006	-1,02886103019882	0,26219426483396	-2,70357183688864	0,00685986181959001	0,071300670637815	"124936"
"ENSG00000184232"	"ENSG00000184232"	"OAF"	688,516037590887	0,768687129046729	0,165957268858537	2,70363047146307	0,00685865159787585	0,071300670637815	"220323"
"ENSG00000137880"	"ENSG00000137880"	"GCHFR"	110,222025640551	-1,18284413004442	0,319351194265549	-2,70186598809757	0,00689515475247462	0,071612835323947	"2644"
"ENSG00000135776"	"ENSG00000135776"	"ABCB10"	562,536492345571	0,74428545696779	0,157171992531254	2,69949785667711	0,00694442030908507	0,0720695327198951	"23456"
"ENSG00000134574"	"ENSG00000134574"	"DDB2"	350,975968298211	-0,811280270983472	0,1822640330206	-2,69543180210407	0,00702974664350145	0,0728994899450996	"1643"
"ENSG00000047457"	"ENSG00000047457"	"CP"	183,278137028728	-0,978996761817735	0,244964714790516	-2,69017014299909	0,00714155977338565	0,074002646784185	"1356"
"ENSG00000131876"	"ENSG00000131876"	"SNRPA1"	965,300687524247	0,693388100071191	0,138815855280342	2,68980873486768	0,00714929817354274	0,0740264972858996	"6627"
"ENSG00000115091"	"ENSG00000115091"	"ACTR3"	4231,15271474039	0,635610906824268	0,117399794583638	2,68834292209447	0,00718076110145711	0,0742957774752583	"10096"
"ENSG00000088325"	"ENSG00000088325"	"TPX2"	4643,2317321665	-0,595496883137963	0,102507571182782	-2,68757595130922	0,00719727321960038	0,0744100775687766	"22974"
"ENSG00000122863"	"ENSG00000122863"	"CHST3"	2013,15262840676	0,677060640239965	0,132990796698988	2,68485225370999	0,0072561874765016	0,0749622524127813	"9469"
"ENSG00000161714"	"ENSG00000161714"	"PLCD3"	1375,62904323834	-0,699645034671099	0,141492873841776	-2,68313890560762	0,00729346900390764	0,0752902759341974	"113026"
"ENSG00000118939"	"ENSG00000118939"	"UCHL3"	274,826409788923	0,84020708587279	0,193910690429967	2,68271483495474	0,00730272304632035	0,0753286946959833	"7347"
"ENSG00000117245"	"ENSG00000117245"	"KIF17"	25,190212245275	1,86452095645789	0,575945669352947	2,68171294384954	0,00732462811004659	0,0754974537065817	"57576"
"ENSG00000204219"	"ENSG00000204219"	"TCEA3"	97,3798239326868	-1,18024860836244	0,321048586226244	-2,67949664091098	0,00737329430452704	0,0759415849095614	"6920"
