"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000074410"	"ENSG00000074410"	"CA12"	2055,17048866454	-1,4376762859928	0,269006550399484	-4,15482925725419	3,25530539325932e-05	0,000870635860722488
"ENSG00000059758"	"ENSG00000059758"	"CDK17"	1505,75464849889	0,698333726352848	0,0910883443904293	4,15348120426042	3,27455121196943e-05	0,00087408263128046
"ENSG00000155545"	"ENSG00000155545"	"MIER3"	1511,67249989599	0,703531171626368	0,0923960755241491	4,1509465575313	3,31103079275027e-05	0,000882107370308875
"ENSG00000107077"	"ENSG00000107077"	"KDM4C"	942,065038738585	0,750416087922864	0,103728054311521	4,14946651395022	3,33251031402799e-05	0,000885628305210044
"ENSG00000180530"	"ENSG00000180530"	"NRIP1"	1725,4647585804	0,724721056806943	0,0975431418781831	4,1491492791198	3,33713146212848e-05	0,000885628305210044
"ENSG00000104881"	"ENSG00000104881"	"PPP1R13L"	931,593470984526	0,886324782854374	0,136539035580837	4,14771336596327	3,35812459291485e-05	0,000889482442751454
"ENSG00000123104"	"ENSG00000123104"	"ITPR2"	569,656908378076	0,893688565575331	0,138378135004231	4,14580356613267	3,38624040488288e-05	0,00089355945136575
"ENSG00000165304"	"ENSG00000165304"	"MELK"	95,423133477754	-1,56529158160273	0,300375350656616	-4,14578486177558	3,38651687031029e-05	0,00089355945136575
"ENSG00000096070"	"ENSG00000096070"	"BRPF3"	969,080879460867	0,768153767904406	0,108122167425435	4,14488331648982	3,39986788383383e-05	0,000894372151828104
"ENSG00000120800"	"ENSG00000120800"	"UTP20"	1552,42756250202	0,681470687133345	0,0872127790087407	4,14469864670999	3,40260882669745e-05	0,000894372151828104
"ENSG00000134108"	"ENSG00000134108"	"ARL8B"	4362,29955011574	0,623131425852242	0,073203527521853	4,14094014474576	3,45885217699733e-05	0,000907420627427142
"ENSG00000251493"	"ENSG00000251493"	"FOXD1"	627,65143522307	0,909839327223317	0,142483706791861	4,13969667482718	3,47765341423414e-05	0,000910615266390033
"ENSG00000066422"	"ENSG00000066422"	"ZBTB11"	1766,35367437613	0,667102006189411	0,083878842567028	4,13813538154202	3,50139759103907e-05	0,000913353181859851
"ENSG00000141756"	"ENSG00000141756"	"FKBP10"	1355,3255029046	-0,743515876563724	0,102334552932434	-4,13854230489823	3,49519430221009e-05	0,000913353181859851
"ENSG00000198732"	"ENSG00000198732"	"SMOC1"	549,188287361832	-1,69027709574884	0,33117144007424	-4,13766686958772	3,50855270782946e-05	0,000913486251411583
"ENSG00000131503"	"ENSG00000131503"	"ANKHD1"	4667,7498829352	0,604889024857112	0,0689784658242726	4,13011541287228	3,62581167027519e-05	0,000940561685315091
"ENSG00000154642"	"ENSG00000154642"	"C21orf91"	415,208688450389	0,940020248009062	0,150130350462729	4,12987944208515	3,62953510855108e-05	0,000940561685315091
"ENSG00000205754"	"ENSG00000205754"	"SLCO1B7"	108,8704224672	1,49538899613212	0,284621556030914	4,12965557677037	3,63307088748319e-05	0,000940561685315091
"ENSG00000188157"	"ENSG00000188157"	"AGRN"	4207,09143507043	-0,62002843833885	0,0727122151663531	-4,12624533102775	3,68733910614569e-05	0,000952816742334301
"ENSG00000119446"	"ENSG00000119446"	"RBM18"	1790,25329801909	0,661774031544529	0,0829425936089493	4,12060940794661	3,77871572202137e-05	0,000974596717272566
"ENSG00000172869"	"ENSG00000172869"	"DMXL1"	1155,46232031158	0,803545006519286	0,117831728837851	4,10369101165184	4,0661044470166e-05	0,00104675539013366
"ENSG00000091947"	"ENSG00000091947"	"TMEM101"	515,308067771753	-0,905201146562713	0,142641937626444	-4,10258831519282	4,08553828694001e-05	0,00104979242673952
"ENSG00000023171"	"ENSG00000023171"	"GRAMD1B"	471,844531256681	-0,996908310518551	0,165067946604646	-4,1007859153892	4,11749354246743e-05	0,00105406301170018
"ENSG00000130203"	"ENSG00000130203"	"APOE"	105,929387327453	1,5004834845487	0,287866745100901	4,1007983889731	4,11727158204371e-05	0,00105406301170018
"ENSG00000165105"	"ENSG00000165105"	"RASEF"	1323,17865708747	0,756036899658811	0,106386715098157	4,09860290597849	4,15651432966066e-05	0,00106207439572203
"ENSG00000169155"	"ENSG00000169155"	"ZBTB43"	2688,06696650042	0,710725108905283	0,0954160416024663	4,09496246483551	4,22236789102693e-05	0,00107689965487843
"ENSG00000120915"	"ENSG00000120915"	"EPHX2"	40,5670739611632	-2,24201104486176	0,470015147448751	-4,08925341086232	4,32763859217539e-05	0,00110029365851366
"ENSG00000171435"	"ENSG00000171435"	"KSR2"	1127,5254269212	1,6487741416393	0,324953450891543	4,08912149722882	4,33010016189635e-05	0,00110029365851366
"ENSG00000188610"	"ENSG00000188610"	"FAM72B"	68,2760385475278	-1,73908094922977	0,347087658028068	-4,08853762560181	4,34101143634079e-05	0,00110103107408444
"ENSG00000173402"	"ENSG00000173402"	"DAG1"	1024,27118446474	-0,78727278226838	0,114348130976098	-4,0864050708975	4,38108619715724e-05	0,00110914902306299
"ENSG00000170260"	"ENSG00000170260"	"ZNF212"	579,598466684413	0,89194702764933	0,140036331347369	4,08427600285085	4,42144533250672e-05	0,00111730898871268
"ENSG00000110422"	"ENSG00000110422"	"HIPK3"	2149,00381057633	0,689615187198798	0,0905581566106174	4,08152286919965	4,47415742727148e-05	0,00112648795151467
"ENSG00000140854"	"ENSG00000140854"	"KATNB1"	85,3438867343852	-1,55431109832379	0,302409364858659	-4,0815901944726	4,47286132349661e-05	0,00112648795151467
"ENSG00000163993"	"ENSG00000163993"	"S100P"	107,98580775001	-1,60117262909366	0,31396087481915	-4,08067607096475	4,49048989992813e-05	0,0011285331746675
"ENSG00000167693"	"ENSG00000167693"	"NXN"	119,511464467278	-1,34690026472999	0,251758492230446	-4,07891013181801	4,52473224072902e-05	0,00113506376119164
"ENSG00000010404"	"ENSG00000010404"	"IDS"	7351,84814636183	0,595097029928074	0,0674910067197696	4,07605462265971	4,58062631223464e-05	0,0011469921660162
"ENSG00000138356"	"ENSG00000138356"	"AOX1"	1228,67624378485	0,76138283340153	0,108362397723745	4,07321028948412	4,63695214105895e-05	0,0011589851106025
"ENSG00000186567"	"ENSG00000186567"	"CEACAM19"	697,307176976087	0,875263035483895	0,136423052546968	4,07015548411607	4,69817712163845e-05	0,00117215682198119
"ENSG00000223496"	"ENSG00000223496"	"EXOSC6"	1284,34762657679	0,736399713768259	0,102327332542239	4,0692911993614	4,71563790770242e-05	0,00117438178110843
"ENSG00000146540"	"ENSG00000146540"	"C7orf50"	365,151259085486	-0,939884525293428	0,152389322122659	-4,06776876922176	4,74654468012253e-05	0,00117994122455053
"ENSG00000019186"	"ENSG00000019186"	"CYP24A1"	2756,1785151476	-1,68124067895437	0,335100309021467	-4,06218867099632	4,86147598890259e-05	0,00120394418397795
"ENSG00000099994"	"ENSG00000099994"	"SUSD2"	48,3869449003607	-1,98052598537502	0,408814316194602	-4,06180977425601	4,8693748911889e-05	0,00120394418397795
"ENSG00000164171"	"ENSG00000164171"	"ITGA2"	1969,13322822714	0,7531717151616	0,106630956210058	4,06234484391449	4,85822377134885e-05	0,00120394418397795
"ENSG00000141569"	"ENSG00000141569"	"TRIM65"	254,752021352119	-1,05344025641006	0,180615659282542	-4,06077888995614	4,8909274802175e-05	0,00120710197613196
"ENSG00000005339"	"ENSG00000005339"	"CREBBP"	5480,65456871669	0,578851981080385	0,0637555095690571	4,06007234245392	4,9057513914217e-05	0,00120859075946011
"ENSG00000014138"	"ENSG00000014138"	"POLA2"	106,749791998016	-1,42987453070435	0,273489126742144	-4,05820349761393	4,94516678913956e-05	0,0012161217862308
"ENSG00000005156"	"ENSG00000005156"	"LIG3"	497,383930940243	-0,862285730786803	0,133712651686384	-4,05560523965006	5,00046514291364e-05	0,00122752489856489
"ENSG00000176853"	"ENSG00000176853"	"FAM91A1"	2911,21157160073	0,657963361613742	0,0833486943907833	4,05481290479715	5,01744457992197e-05	0,00122949751586787
"ENSG00000227471"	"ENSG00000227471"	"AKR1B15"	88,9489612751152	-1,60556437819666	0,317300500854063	-4,05156744075843	5,08756569316487e-05	0,0012444620210665
"ENSG00000166681"	"ENSG00000166681"	"BEX3"	470,818937244205	-0,944638403199477	0,154217782206994	-4,05036562100909	5,11376693973119e-05	0,00124864927389849
"ENSG00000162924"	"ENSG00000162924"	"REL"	939,76142714834	0,887797255858433	0,140293006210704	4,04722424299374	5,18285844593036e-05	0,00126327579886888
"ENSG00000178573"	"ENSG00000178573"	"MAF"	87,2813915917839	1,68749416317945	0,337947921027592	4,04646419786022	5,19970730509221e-05	0,00126513940394872
"ENSG00000072210"	"ENSG00000072210"	"ALDH3A2"	2157,63383047595	-0,714159888955625	0,0976028258745577	-4,03840652587469	5,3815529942588e-05	0,00130707083060204
"ENSG00000180628"	"ENSG00000180628"	"PCGF5"	2373,21548921921	0,675246785739061	0,0880108801315178	4,03639624110342	5,42785142708657e-05	0,00131599071548781
"ENSG00000159228"	"ENSG00000159228"	"CBR1"	407,559634104171	-0,965491851375921	0,160035829209736	-4,03342085683804	5,49707001548733e-05	0,00133042643491029
"ENSG00000183778"	"ENSG00000183778"	"B3GALT5"	204,666644018356	1,18125996415233	0,213839829387426	4,02759376781924	5,63505966078752e-05	0,00136142645266865
"ENSG00000067798"	"ENSG00000067798"	"NAV3"	1016,30202909275	0,824085420981788	0,125303273513808	4,02292299990263	5,74802927676746e-05	0,00138628348188986
"ENSG00000102786"	"ENSG00000102786"	"INTS6"	1379,85227800135	0,707997862822528	0,0966737812406543	4,01347560675906	5,983118816654e-05	0,00144045419216362
"ENSG00000137449"	"ENSG00000137449"	"CPEB2"	2851,86570933225	0,621502878284557	0,0751469655125607	4,01217635639807	6,01615278738654e-05	0,00144587504140215
"ENSG00000180891"	"ENSG00000180891"	"CUEDC1"	721,26738597533	-0,805699612356907	0,121211004585598	-4,00705871564585	6,14795833533891e-05	0,00147497352942241
"ENSG00000099899"	"ENSG00000099899"	"TRMT2A"	93,3165672386531	-1,6298636342147	0,327320798500523	-4,00177330684534	6,28695192089101e-05	0,00150307353141719
"ENSG00000174953"	"ENSG00000174953"	"DHX36"	2880,33490678188	0,634305824277121	0,07853597627837	4,00206171962601	6,27929124884619e-05	0,00150307353141719
"ENSG00000073050"	"ENSG00000073050"	"XRCC1"	225,367149060396	-1,08727593624626	0,191927759994988	-3,9977329817547	6,39520338181693e-05	0,00152629966822634
"ENSG00000105404"	"ENSG00000105404"	"RABAC1"	378,807521725382	-0,986699945994875	0,166867326793418	-3,99538938392806	6,45880088274823e-05	0,00153880651187417
"ENSG00000145390"	"ENSG00000145390"	"USP53"	2719,07022350146	0,626965332411941	0,0768996313936971	3,99176597922029	6,55830758998733e-05	0,00155981063044214
"ENSG00000087842"	"ENSG00000087842"	"PIR"	116,813055914981	-1,50336384613424	0,296855806785314	-3,98632541148185	6,71044637194333e-05	0,00159323845034724
"ENSG00000141580"	"ENSG00000141580"	"WDR45B"	5743,67977306462	0,582993246191361	0,0660206755595218	3,98349825963619	6,7908169117735e-05	0,00160954069114052
"ENSG00000171298"	"ENSG00000171298"	"GAA"	680,929377520857	-0,833209748755251	0,128868098557463	-3,98244215985236	6,82107282458851e-05	0,00161392922753216
"ENSG00000205189"	"ENSG00000205189"	"ZBTB10"	1593,19272719448	0,668789524074996	0,0876018843587104	3,9815299251644	6,84730981380732e-05	0,00161735340224071
"ENSG00000275395"	"ENSG00000275395"	"FCGBP"	273,963195696477	-1,12710747359857	0,202746487771156	-3,98087030986978	6,86634061330326e-05	0,00161906662797736
"ENSG00000168283"	"ENSG00000168283"	"BMI1"	1878,51498455317	0,650013414632271	0,0830038997485973	3,97587843019204	7,01199414356702e-05	0,00165058019677424
"ENSG00000109920"	"ENSG00000109920"	"FNBP4"	3091,73946343103	0,607655157045585	0,07238269149465	3,97408760444956	7,06495578570118e-05	0,00166020422540229
"ENSG00000153561"	"ENSG00000153561"	"RMND5A"	2927,46906900578	0,679935201215135	0,0906153319750455	3,97212252463255	7,12350615680018e-05	0,00167110646992376
"ENSG00000185480"	"ENSG00000185480"	"PARPBP"	147,263823888842	-1,25360747143296	0,235064405343206	-3,97170924313211	7,13587833185619e-05	0,00167115706010267
"ENSG00000113368"	"ENSG00000113368"	"LMNB1"	133,57469766329	-1,26932822373423	0,23905426226363	-3,97118300566966	7,15166142644804e-05	0,00167200492566975
"ENSG00000163535"	"ENSG00000163535"	"SGO2"	151,291752506893	-1,37953866838671	0,267207163018674	-3,96523302899877	7,33242785161006e-05	0,00171135629331211
"ENSG00000156113"	"ENSG00000156113"	"KCNMA1"	1240,01975585099	0,755011502442506	0,110004021217852	3,95450545922323	7,66931207874788e-05	0,00178694971434826
"ENSG00000019549"	"ENSG00000019549"	"SNAI2"	114,174592270701	1,72009504659935	0,354187685112931	3,9529749492926	7,71855204948082e-05	0,0017953796112388
"ENSG00000126767"	"ENSG00000126767"	"ELK1"	1544,07202512975	0,696698868710222	0,0953301447181738	3,95151890122336	7,76567374343734e-05	0,00180328913768637
"ENSG00000143751"	"ENSG00000143751"	"SDE2"	2056,98113483361	0,6464336970957	0,0826251994833634	3,95077650809699	7,78980418067696e-05	0,00180584212599943
"ENSG00000163376"	"ENSG00000163376"	"KBTBD8"	154,93789549517	1,40533585878074	0,274806257816649	3,94945831075245	7,83282510247e-05	0,00181275836167769
"ENSG00000099204"	"ENSG00000099204"	"ABLIM1"	6561,71232251556	0,615088192874639	0,0747444486932535	3,94796132734435	7,88195328631966e-05	0,00182106238364767
"ENSG00000173598"	"ENSG00000173598"	"NUDT4"	2249,52411173922	0,632602459907004	0,0791890960369984	3,94754423968864	7,89569312195768e-05	0,00182117606287839
"ENSG00000101220"	"ENSG00000101220"	"C20orf27"	288,465838132114	-0,973494751307793	0,165642246936143	-3,9452178619608	7,97274570876186e-05	0,00183586826228391
"ENSG00000139211"	"ENSG00000139211"	"AMIGO2"	2145,52371143296	-0,810898446609686	0,124586193499728	-3,94023152020258	8,1403008858056e-05	0,00187131632570518
"ENSG00000106853"	"ENSG00000106853"	"PTGR1"	1609,58072987903	-0,743753906342073	0,107713432706095	-3,93408598812665	8,35138838387839e-05	0,00191663666299125
"ENSG00000088992"	"ENSG00000088992"	"TESC"	680,235304489483	-0,806774296763587	0,123830928307475	-3,93095895683602	8,46077161441012e-05	0,0019385037897216
"ENSG00000272886"	"ENSG00000272886"	"DCP1A"	1900,38818976533	0,639349628310029	0,081264360737899	3,92976238796763	8,50298450554711e-05	0,00194493391011242
"ENSG00000166478"	"ENSG00000166478"	"ZNF143"	742,006999627116	0,771728938844266	0,114981791319274	3,92869978508106	8,54063807581241e-05	0,00195030152206301
"ENSG00000004799"	"ENSG00000004799"	"PDK4"	158,540391245341	-1,37252990429389	0,268335691410714	-3,92243722316795	8,7657736950662e-05	0,00199839288534121
"ENSG00000135913"	"ENSG00000135913"	"USP37"	880,058977766911	0,781631315382234	0,11771304233324	3,92166667543411	8,7938586788129e-05	0,00200147641155035
"ENSG00000169432"	"ENSG00000169432"	"SCN9A"	437,043121784197	0,925608919711471	0,154455778545768	3,92092109089994	8,82111471008249e-05	0,00200436138709924
"ENSG00000136068"	"ENSG00000136068"	"FLNB"	15662,926892516	-0,574319749610462	0,064948737157241	-3,91569968473372	9,01423997422315e-05	0,00204486397567072
"ENSG00000134313"	"ENSG00000134313"	"KIDINS220"	4770,71449298189	0,588684553079934	0,0686374174214655	3,91454928191843	9,05732378030986e-05	0,00205125255367248
"ENSG00000107798"	"ENSG00000107798"	"LIPA"	213,304691611054	-1,10078382327343	0,199619177408431	-3,91136680057502	9,17752666545443e-05	0,00207505689259872
"ENSG00000116005"	"ENSG00000116005"	"PCYOX1"	618,650523746917	-0,951697690985193	0,161582426996528	-3,90944549309664	9,25082252540844e-05	0,00208538815843862
"ENSG00000189050"	"ENSG00000189050"	"RNFT1"	237,406645753957	1,03177138595312	0,182067865417607	3,90937403654698	9,2535591521609e-05	0,00208538815843862
"ENSG00000135241"	"ENSG00000135241"	"PNPLA8"	1106,61474420553	0,691767548800829	0,0951514983111695	3,9071118731631	9,34059127371651e-05	0,00209885095027366
"ENSG00000135999"	"ENSG00000135999"	"EPC2"	1308,89170813163	0,691625990270142	0,0951173094946876	3,90702798727605	9,34383342960268e-05	0,00209885095027366
"ENSG00000076864"	"ENSG00000076864"	"RAP1GAP"	262,174316901491	-1,18846321689699	0,222396635069932	-3,90501959089403	9,42177521225724e-05	0,00210946488343486
"ENSG00000158402"	"ENSG00000158402"	"CDC25C"	28,8601385985471	-2,69474650933551	0,608121796304947	-3,90505080358059	9,42055922838456e-05	0,00210946488343486
"ENSG00000104518"	"ENSG00000104518"	"GSDMD"	51,0372774636387	-1,84898604367414	0,392327492149146	-3,89721871209802	9,73037376216373e-05	0,0021750154163978
"ENSG00000130702"	"ENSG00000130702"	"LAMA5"	11116,5645100896	-0,662178572407774	0,087811237674895	-3,89675150320313	9,74915595004908e-05	0,00217567608515137
"ENSG00000117000"	"ENSG00000117000"	"RLF"	1964,67583794175	0,661344097452851	0,0877043819915897	3,89198452462254	9,94275883847998e-05	0,00221170074033308
"ENSG00000181031"	"ENSG00000181031"	"RPH3AL"	356,47036804565	-1,00740757204763	0,176609184383163	-3,89225268464102	9,93177231761298e-05	0,00221170074033308
"ENSG00000151176"	"ENSG00000151176"	"PLBD2"	466,725042506304	-0,905860704839588	0,150710040935724	-3,88733691001684	0,000101350038540057	0,00224911914467956
"ENSG00000156650"	"ENSG00000156650"	"KAT6B"	811,070954503306	0,750862083838348	0,110843275773714	3,88712874850389	0,000101436958587425	0,00224911914467956
"ENSG00000164062"	"ENSG00000164062"	"APEH"	282,680879770582	-1,00241919322471	0,175762242475402	-3,88262680091953	0,000103334100058521	0,00228749416023268
"ENSG00000170248"	"ENSG00000170248"	"PDCD6IP"	6645,89693384869	0,584229091596179	0,068267601213866	3,87049034824605	0,000108616657612995	0,00240056783312836
"ENSG00000164111"	"ENSG00000164111"	"ANXA5"	17624,0398700563	0,638952598424242	0,0824372881068443	3,86903312504479	0,000109267797956537	0,00241108253372152
"ENSG00000055732"	"ENSG00000055732"	"MCOLN3"	139,248021132837	1,25874755772002	0,242889823063958	3,86491103611544	0,000111129697684676	0,00244823710588341
"ENSG00000164574"	"ENSG00000164574"	"GALNT10"	1299,77060446348	-0,775895356776746	0,118236793994418	-3,85578246309917	0,000115360040648418	0,00253736716607008
"ENSG00000179361"	"ENSG00000179361"	"ARID3B"	1028,17936823614	0,780146052792631	0,119532733981586	3,84954010056792	0,000118339809250864	0,00259874977279812
"ENSG00000169258"	"ENSG00000169258"	"GPRIN1"	106,384579343664	1,38208955541623	0,276026832050655	3,84777649160326	0,000119194720715087	0,00261334900425885
"ENSG00000039319"	"ENSG00000039319"	"ZFYVE16"	1195,66460844885	0,761570673196381	0,11492379580606	3,84229105990857	0,000121891166783878	0,0026642766699937
"ENSG00000181690"	"ENSG00000181690"	"PLAG1"	152,258306156375	1,1931453964317	0,227247695911305	3,84226292341589	0,000121905144789848	0,0026642766699937
"ENSG00000069020"	"ENSG00000069020"	"MAST4"	402,433371479448	0,893079522543049	0,149201178663516	3,84098522328352	0,000122541491827306	0,0026696955438193
"ENSG00000184014"	"ENSG00000184014"	"DENND5A"	2242,94602284664	0,650783177753428	0,0861107627602269	3,84136857171367	0,000122350240512684	0,0026696955438193
"ENSG00000156466"	"ENSG00000156466"	"GDF6"	30,8737690228626	2,62881288852062	0,60216494211	3,83418682666991	0,000125980365179554	0,00274027227867615
"ENSG00000155660"	"ENSG00000155660"	"PDIA4"	799,943408414062	-0,800759495516004	0,125409708028155	-3,83351100225888	0,000126327148009206	0,00274347441340056
"ENSG00000018236"	"ENSG00000018236"	"CNTN1"	548,609761898288	-0,860956789253047	0,141132811483709	-3,83296260852487	0,000126609203948201	0,00274526297582953
